Left_Wrist_x,Left_Wrist_y,Left_Wrist_z,Left_Thumb_cmc_x,Left_Thumb_cmc_y,Left_Thumb_cmc_z,Left_Thumb_mcp_x,Left_Thumb_mcp_y,Left_Thumb_mcp_z,Left_Thumb_ip_x,Left_Thumb_ip_y,Left_Thumb_ip_z,Left_Thumb_tip_x,Left_Thumb_tip_y,Left_Thumb_tip_z,Left_Index_finger_mcp_x,Left_Index_finger_mcp_y,Left_Index_finger_mcp_z,Left_Index_finger_pip_x,Left_Index_finger_pip_y,Left_Index_finger_pip_z,Left_Index_finger_dip_x,Left_Index_finger_dip_y,Left_Index_finger_dip_z,Left_Index_finger_tip_x,Left_Index_finger_tip_y,Left_Index_finger_tip_z,Left_Middle_finger_mcp_x,Left_Middle_finger_mcp_y,Left_Middle_finger_mcp_z,Left_Middle_finger_pip_x,Left_Middle_finger_pip_y,Left_Middle_finger_pip_z,Left_Middle_finger_dip_x,Left_Middle_finger_dip_y,Left_Middle_finger_dip_z,Left_Middle_finger_tip_x,Left_Middle_finger_tip_y,Left_Middle_finger_tip_z,Left_Ring_finger_mcp_x,Left_Ring_finger_mcp_y,Left_Ring_finger_mcp_z,Left_Ring_finger_pip_x,Left_Ring_finger_pip_y,Left_Ring_finger_pip_z,Left_Ring_finger_dip_x,Left_Ring_finger_dip_y,Left_Ring_finger_dip_z,Left_Ring_finger_tip_x,Left_Ring_finger_tip_y,Left_Ring_finger_tip_z,Left_Pinky_mcp_x,Left_Pinky_mcp_y,Left_Pinky_mcp_z,Left_Pinky_pip_x,Left_Pinky_pip_y,Left_Pinky_pip_z,Left_Pinky_dip_x,Left_Pinky_dip_y,Left_Pinky_dip_z,Left_Pinky_tip_x,Left_Pinky_tip_y,Left_Pinky_tip_z,Right_Wrist_x,Right_Wrist_y,Right_Wrist_z,Right_Thumb_cmc_x,Right_Thumb_cmc_y,Right_Thumb_cmc_z,Right_Thumb_mcp_x,Right_Thumb_mcp_y,Right_Thumb_mcp_z,Right_Thumb_ip_x,Right_Thumb_ip_y,Right_Thumb_ip_z,Right_Thumb_tip_x,Right_Thumb_tip_y,Right_Thumb_tip_z,Right_Index_finger_mcp_x,Right_Index_finger_mcp_y,Right_Index_finger_mcp_z,Right_Index_finger_pip_x,Right_Index_finger_pip_y,Right_Index_finger_pip_z,Right_Index_finger_dip_x,Right_Index_finger_dip_y,Right_Index_finger_dip_z,Right_Index_finger_tip_x,Right_Index_finger_tip_y,Right_Index_finger_tip_z,Right_Middle_finger_mcp_x,Right_Middle_finger_mcp_y,Right_Middle_finger_mcp_z,Right_Middle_finger_pip_x,Right_Middle_finger_pip_y,Right_Middle_finger_pip_z,Right_Middle_finger_dip_x,Right_Middle_finger_dip_y,Right_Middle_finger_dip_z,Right_Middle_finger_tip_x,Right_Middle_finger_tip_y,Right_Middle_finger_tip_z,Right_Ring_finger_mcp_x,Right_Ring_finger_mcp_y,Right_Ring_finger_mcp_z,Right_Ring_finger_pip_x,Right_Ring_finger_pip_y,Right_Ring_finger_pip_z,Right_Ring_finger_dip_x,Right_Ring_finger_dip_y,Right_Ring_finger_dip_z,Right_Ring_finger_tip_x,Right_Ring_finger_tip_y,Right_Ring_finger_tip_z,Right_Pinky_mcp_x,Right_Pinky_mcp_y,Right_Pinky_mcp_z,Right_Pinky_pip_x,Right_Pinky_pip_y,Right_Pinky_pip_z,Right_Pinky_dip_x,Right_Pinky_dip_y,Right_Pinky_dip_z,Right_Pinky_tip_x,Right_Pinky_tip_y,Right_Pinky_tip_z,timestamp
-0.03350449353456497,-0.03276956453919411,0.07493423670530319,-0.006326018832623959,-0.031097009778022766,0.05639759823679924,0.010432329960167408,-0.015790477395057678,0.043985266238451004,0.020305225625634193,-0.0006249956786632538,0.02163098379969597,0.030898593366146088,0.012355426326394081,-0.0030524926260113716,0.0119235310703516,-0.00982326827943325,-0.0019428706727921963,0.026168718934059143,0.004014064557850361,-0.00529766408726573,0.04144398495554924,0.018392417579889297,0.009163297712802887,0.05538702383637428,0.02871992439031601,0.025634516030550003,0.0016625383868813515,-0.002363796578720212,-0.0037472343537956476,0.017877155914902687,0.01722642593085766,-0.008264805190265179,0.036595143377780914,0.03469233587384224,0.0014916743384674191,0.052656520158052444,0.05152816325426102,0.029496904462575912,-0.005599636118859053,0.005725941155105829,0.0012059557484462857,0.0035531017929315567,0.023858487606048584,-0.0029332449194043875,0.018993869423866272,0.04137417674064636,0.007184319198131561,0.03349991887807846,0.054013416171073914,0.0296956654638052,-0.015136773698031902,0.008466660976409912,0.014985034242272377,-0.008228080347180367,0.02317647822201252,0.014342044480144978,0.0038607921451330185,0.039816875010728836,0.022771701216697693,0.015268642455339432,0.04808477312326431,0.034386176615953445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697457218149
-0.0407993383705616,-0.04168049246072769,0.07539458572864532,-0.007437126711010933,-0.04111161082983017,0.05886992812156677,0.011955922469496727,-0.022482698783278465,0.045339591801166534,0.02634299173951149,-0.006976155564188957,0.022152164950966835,0.03536731377243996,0.009638439863920212,-0.0028526033274829388,0.019017651677131653,-0.014009257778525352,-0.0006543229683302343,0.034986019134521484,0.005259417928755283,-0.0044661774300038815,0.04957686737179756,0.021112851798534393,0.010200195014476776,0.061795674264431,0.03275275230407715,0.02907252497971058,0.0026053767651319504,-0.003155182348564267,-0.00451087299734354,0.0231572687625885,0.023486606776714325,-0.007439569570124149,0.04141678288578987,0.04136538505554199,0.005898407194763422,0.05930177867412567,0.05495205149054527,0.0321744866669178,-0.01012711226940155,0.00857327226549387,0.0010931743308901787,0.005974148400127888,0.03296809643507004,-0.002403137506917119,0.022408653050661087,0.049480944871902466,0.010824487544596195,0.0368158221244812,0.05712259188294411,0.032476190477609634,-0.0238078273832798,0.014117958024144173,0.013813930563628674,-0.010538378730416298,0.03180813789367676,0.014704396948218346,0.002061983570456505,0.04822761192917824,0.023823978379368782,0.014447959139943123,0.054062165319919586,0.03570767119526863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697457218235
-0.041444774717092514,-0.043644558638334274,0.07342033088207245,-0.0082213394343853,-0.04219743609428406,0.057977475225925446,0.011887693777680397,-0.023739799857139587,0.04551427811384201,0.025755666196346283,-0.0074679674580693245,0.02364271692931652,0.034052152186632156,0.00971909798681736,-0.0017906358698382974,0.01956063322722912,-0.014465287327766418,-0.00047561776591464877,0.03589184582233429,0.006513283587992191,-0.003025520360097289,0.04981057718396187,0.022732973098754883,0.010666468180716038,0.06206236407160759,0.03393774479627609,0.028959086164832115,0.0028333652298897505,-0.003213233081623912,-0.004292369820177555,0.024388469755649567,0.024571776390075684,-0.00683212885633111,0.041771456599235535,0.041797757148742676,0.00652844924479723,0.060375090688467026,0.05453623831272125,0.03175143525004387,-0.010033291764557362,0.008017963729798794,0.0006377620738931,0.005064735189080238,0.03361515328288078,-0.0017431479645892978,0.022812340408563614,0.050503432750701904,0.010767337866127491,0.0367971733212471,0.057242829352617264,0.030403172597289085,-0.02462734468281269,0.013722836971282959,0.01395863015204668,-0.012347209267318249,0.03226196765899658,0.014380129985511303,0.001728162169456482,0.04840696603059769,0.023168908432126045,0.014299070462584496,0.05427560955286026,0.034148164093494415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697457218296
-0.0415453277528286,-0.04520609229803085,0.07370173186063766,-0.007428750395774841,-0.043317295610904694,0.05805465206503868,0.012632322497665882,-0.024397728964686394,0.0458810068666935,0.027761777862906456,-0.007592584006488323,0.023516422137618065,0.0364408940076828,0.010738714598119259,-0.00154037494212389,0.020433686673641205,-0.01515224203467369,-0.00038692817906849086,0.03768536448478699,0.006491608917713165,-0.003170629031956196,0.051248699426651,0.022287990897893906,0.010962450876832008,0.06307236850261688,0.033606283366680145,0.029015598818659782,0.002773901214823127,-0.003096751170232892,-0.004198797512799501,0.024873346090316772,0.025433041155338287,-0.006545067299157381,0.04248415678739548,0.04187623783946037,0.006252904888242483,0.06108154356479645,0.05421964079141617,0.030712515115737915,-0.010586801916360855,0.008362849242985249,0.0008293227874673903,0.005956646054983139,0.03404378890991211,-0.0011253387201577425,0.02285671979188919,0.050360340625047684,0.011450436897575855,0.036883849650621414,0.05773138254880905,0.03110501728951931,-0.02556077390909195,0.01489461213350296,0.013959810137748718,-0.012142631225287914,0.03278233855962753,0.014781116507947445,0.0017821118235588074,0.04868043214082718,0.023465149104595184,0.014095669612288475,0.05429800599813461,0.03389682248234749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697457218359
-0.042239464819431305,-0.04465591907501221,0.07209202647209167,-0.007568191736936569,-0.042915068566799164,0.05657526105642319,0.011685196310281754,-0.023944532498717308,0.04489637166261673,0.02570497989654541,-0.007109011523425579,0.022850293666124344,0.03346261382102966,0.011378869414329529,-0.001224757288582623,0.019254105165600777,-0.014800913631916046,-0.0002191980747738853,0.036316826939582825,0.005990707315504551,-0.003431787248700857,0.05117745324969292,0.022034449502825737,0.010631177574396133,0.06221190094947815,0.033434152603149414,0.02948443964123726,0.0029178776312619448,-0.00314378272742033,-0.004238146357238293,0.024410009384155273,0.024781735613942146,-0.00692274933680892,0.041924480348825455,0.0415043830871582,0.005704967770725489,0.0598178431391716,0.05437396094202995,0.03101787343621254,-0.010447529144585133,0.008297431282699108,0.0008899171953089535,0.006508528254926205,0.03326892852783203,-0.002179772360250354,0.02226385846734047,0.04923311248421669,0.01126819383352995,0.036396607756614685,0.055912453681230545,0.03183089196681976,-0.024739688262343407,0.015104456804692745,0.013893937692046165,-0.0110689802095294,0.03268891200423241,0.01420731283724308,0.0015026740729808807,0.048394642770290375,0.023259324952960014,0.014138264581561089,0.053867142647504807,0.034148793667554855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697457218420
-0.04189667850732803,-0.04603491723537445,0.07266801595687866,-0.007249020040035248,-0.04416831582784653,0.057344015687704086,0.012979988008737564,-0.02463546022772789,0.04556895047426224,0.027930574491620064,-0.00731639564037323,0.023386498913168907,0.03560860455036163,0.011542300693690777,-0.0012625628150999546,0.020669255405664444,-0.01529897004365921,-0.00021124884369783103,0.038040608167648315,0.006848898716270924,-0.0030112555250525475,0.051593050360679626,0.022351102903485298,0.01092435047030449,0.0629081055521965,0.033423878252506256,0.029802249744534492,0.002873416990041733,-0.0030481787398457527,-0.004276046063750982,0.024950938299298286,0.026440033689141273,-0.006674064323306084,0.04221532866358757,0.04250573366880417,0.006282024085521698,0.06029275059700012,0.05454395338892937,0.03118891641497612,-0.010868169367313385,0.00841427966952324,0.0007856655865907669,0.005911082029342651,0.03476741909980774,-0.0013349809451028705,0.022212784737348557,0.050760798156261444,0.011426187120378017,0.03588269650936127,0.05795566737651825,0.03136761486530304,-0.025732580572366714,0.015436463057994843,0.01358440238982439,-0.011822459287941456,0.03363913670182228,0.014483431354165077,0.0015231780707836151,0.04910973086953163,0.023882796987891197,0.013769945129752159,0.053898416459560394,0.034159909933805466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697457218499
-0.042032625526189804,-0.045118555426597595,0.07162575423717499,-0.007623124867677689,-0.043045274913311005,0.05677351355552673,0.012059556320309639,-0.024040935561060905,0.0455336757004261,0.026822008192539215,-0.007376214489340782,0.02355647273361683,0.034243836998939514,0.010514088906347752,-0.0007675656233914196,0.019885307177901268,-0.01487795077264309,0.00018660846399143338,0.03689461201429367,0.006259830668568611,-0.0029436126351356506,0.0509583055973053,0.021784640848636627,0.010566117241978645,0.06262005120515823,0.03303723782300949,0.02885941043496132,0.0028345962055027485,-0.0028710460755974054,-0.00426510302349925,0.024173952639102936,0.02548656426370144,-0.006548175122588873,0.04177924245595932,0.04188315197825432,0.005604654084891081,0.06020776554942131,0.05436369404196739,0.029739871621131897,-0.010368174873292446,0.00800565630197525,0.0005225942004472017,0.005994830280542374,0.03349221497774124,-0.0018084620824083686,0.022093188017606735,0.04954595863819122,0.01051398552954197,0.03600599616765976,0.057018160820007324,0.029659835621714592,-0.02492756024003029,0.014668243005871773,0.013019061647355556,-0.011714289896190166,0.03286371007561684,0.013619214296340942,0.0013816393911838531,0.04838660731911659,0.022765152156352997,0.014094231650233269,0.053927015513181686,0.0326281413435936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697457218558
-0.042033396661281586,-0.044298380613327026,0.0719694271683693,-0.007769806310534477,-0.04253751039505005,0.05699094012379646,0.011731971055269241,-0.02391289547085762,0.04471808299422264,0.02573142945766449,-0.007149078883230686,0.023035520687699318,0.03384257107973099,0.011275873519480228,-0.0017860495718196034,0.019255291670560837,-0.014840182848274708,-0.0003028410137630999,0.03618435561656952,0.0058092474937438965,-0.0034165126271545887,0.05057164281606674,0.021954677999019623,0.010412080213427544,0.06198712810873985,0.03315994143486023,0.028979158028960228,0.0027701819781214,-0.003270612098276615,-0.004101785831153393,0.024303697049617767,0.024560939520597458,-0.006760941352695227,0.041875436902046204,0.041453439742326736,0.00593573646619916,0.059873066842556,0.05406774953007698,0.030700623989105225,-0.010119354352355003,0.008221923373639584,0.0008685325738042593,0.006265608593821526,0.03305353224277496,-0.0019427798688411713,0.022354157641530037,0.049309611320495605,0.011253474280238152,0.036315977573394775,0.056283749639987946,0.03126648813486099,-0.024474890902638435,0.014822214841842651,0.013893477618694305,-0.011104592122137547,0.032647840678691864,0.014041484333574772,0.0016872771084308624,0.04811180382966995,0.02303607389330864,0.014284530654549599,0.05349472165107727,0.033931802958250046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697457218616
-0.043294377624988556,-0.04587657004594803,0.07135463505983353,-0.008202504366636276,-0.044276393949985504,0.057146038860082626,0.011687099933624268,-0.025696223601698875,0.04473787918686867,0.026558440178632736,-0.007686419412493706,0.02320937253534794,0.03406683728098869,0.01141329575330019,-0.0020360485650599003,0.020088277757167816,-0.015525566413998604,-0.0001483562809880823,0.03769400715827942,0.006150718778371811,-0.0030217189341783524,0.051580026745796204,0.022348839789628983,0.010811587795615196,0.06302004307508469,0.03317972645163536,0.029447173699736595,0.0029810608830302954,-0.0032129622995853424,-0.004116445779800415,0.024915702641010284,0.02589355781674385,-0.006549334619194269,0.04259281978011131,0.04262751713395119,0.006547809578478336,0.06047569960355759,0.054811786860227585,0.031411487609148026,-0.010537246242165565,0.008709575049579144,0.0006351653137244284,0.006135902367532253,0.034323662519454956,-0.001757441321387887,0.02267158031463623,0.05024430900812149,0.011472533456981182,0.03619496524333954,0.057229138910770416,0.031570497900247574,-0.02545085735619068,0.015405211597681046,0.013835854828357697,-0.012106337584555149,0.03406413644552231,0.013899629935622215,0.001295803114771843,0.048998113721609116,0.023134548217058182,0.013922503218054771,0.053871773183345795,0.034342389553785324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697457218674
-0.04235837608575821,-0.04586029425263405,0.07195834815502167,-0.007667466998100281,-0.04417484626173973,0.056942593306303024,0.013001890853047371,-0.025172684341669083,0.0449129082262516,0.027773723006248474,-0.007687470875680447,0.023172860965132713,0.035815976560115814,0.0108394930139184,-0.0014249780215322971,0.020196113735437393,-0.015326252207159996,-0.00030746523407287896,0.03788801282644272,0.00676601380109787,-0.0031425280030816793,0.051609963178634644,0.02230721525847912,0.010902944952249527,0.06328307092189789,0.03332576900720596,0.029128482565283775,0.0029400810599327087,-0.0027815038338303566,-0.004037797451019287,0.025095496326684952,0.026568280532956123,-0.006842171773314476,0.042764224112033844,0.04232582077383995,0.005938893184065819,0.06028817594051361,0.05454987660050392,0.030698472633957863,-0.010740798898041248,0.008673178032040596,0.0007478849729523063,0.006218302994966507,0.03425716608762741,-0.001634668791666627,0.022786758840084076,0.05006437748670578,0.011049496941268444,0.036734286695718765,0.0574864000082016,0.031106863170862198,-0.025402097031474113,0.015154234133660793,0.01341632567346096,-0.01210991945117712,0.0333428829908371,0.014181852340698242,0.001862168312072754,0.04881688952445984,0.023147400468587875,0.014264049008488655,0.05395369231700897,0.03352101892232895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697457218732
